,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure
240,2016-08-28,23.3,28.5,18.7,0.0,0.7,,,1.4,23.5,982.2,82.0,998.9
241,2016-08-29,22.5,26.1,20.4,111.0,1.8,,,2.2,24.9,975.4,91.0,992.0
242,2016-08-30,21.7,26.5,18.6,0.0,4.0,,,2.6,18.4,975.6,72.0,992.3
243,2016-08-31,24.0,28.7,17.8,0.0,11.5,,,4.0,16.8,981.7,58.0,998.3
244,2016-09-01,22.0,28.5,15.4,0.0,9.0,,,1.4,19.4,991.5,75.0,1008.4
245,2016-09-02,23.6,29.9,18.0,0.0,6.6,,,1.8,21.8,993.6,76.0,1010.5
246,2016-09-03,25.5,31.4,20.0,0.0,6.1,,,1.6,24.9,994.3,78.0,1011.1
247,2016-09-04,26.5,31.4,22.9,0.0,4.3,,,3.0,27.0,995.2,79.0,1012.0
248,2016-09-05,24.3,25.8,23.6,6.0,0.0,,,2.0,28.4,994.5,93.0,1011.4
249,2016-09-06,25.8,32.5,22.8,0.5,4.4,,,1.4,28.6,991.8,87.0,1008.5
250,2016-09-07,26.0,31.0,22.4,20.0,1.6,,,1.4,28.3,987.8,85.0,1004.4
251,2016-09-08,23.7,28.7,20.4,14.0,3.6,,,2.4,25.1,986.6,86.0,1003.3
252,2016-09-09,22.9,29.0,18.6,,9.1,,,1.7,20.8,992.2,76.0,1009.0
253,2016-09-10,22.5,29.0,17.1,,6.5,,,1.2,20.9,995.6,78.0,1012.5
254,2016-09-11,24.5,30.6,20.2,,8.1,,,1.2,22.1,997.3,74.0,1014.1
255,2016-09-12,22.7,26.0,19.7,40.0,0.0,,,1.0,25.4,998.0,92.0,1015.0
256,2016-09-13,23.1,28.7,19.6,22.5,2.8,,,1.7,23.6,998.2,85.0,1015.2
257,2016-09-14,23.5,27.6,20.0,0.0,1.4,,,1.3,23.4,999.4,81.0,1016.3
258,2016-09-15,22.8,26.3,20.3,0.0,0.0,,,1.1,23.3,998.8,85.0,1015.8
